切り干し大根の煮物,1285,1285,5000,名詞,一般,*,*,*,*,切り干し大根の煮物,切り干し大根の煮物,切り干し大根の煮物
ミルクチョコレート,1285,1285,5000,名詞,一般,*,*,*,*,ミルクチョコレート,ミルクチョコレート,ミルクチョコレート
いんげんのごま和え,1285,1285,5000,名詞,一般,*,*,*,*,いんげんのごま和え,いんげんのごま和え,いんげんのごま和え
成形ポテトチップス,1285,1285,5000,名詞,一般,*,*,*,*,成形ポテトチップス,成形ポテトチップス,成形ポテトチップス
＜牛乳及び乳製品＞,1285,1285,5000,名詞,一般,*,*,*,*,＜牛乳及び乳製品＞,＜牛乳及び乳製品＞,＜牛乳及び乳製品＞
［全粒・全粒製品］,1285,1285,5000,名詞,一般,*,*,*,*,［全粒・全粒製品］,［全粒・全粒製品］,［全粒・全粒製品］
［若どり・副品目］,1285,1285,5000,名詞,一般,*,*,*,*,［若どり・副品目］,［若どり・副品目］,［若どり・副品目］
10%果汁入り飲料,1285,1285,5000,名詞,一般,*,*,*,*,10%果汁入り飲料,10%果汁入り飲料,10%果汁入り飲料
＜デザート菓子類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜デザート菓子類＞,＜デザート菓子類＞,＜デザート菓子類＞
＜チョコレート類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜チョコレート類＞,＜チョコレート類＞,＜チョコレート類＞
［豆腐・油揚げ類］,1285,1285,5000,名詞,一般,*,*,*,*,［豆腐・油揚げ類］,［豆腐・油揚げ類］,［豆腐・油揚げ類］
合いびきハンバーグ,1285,1285,5000,名詞,一般,*,*,*,*,合いびきハンバーグ,合いびきハンバーグ,合いびきハンバーグ
巻き寿司・箱寿司用,1285,1285,5000,名詞,一般,*,*,*,*,巻き寿司・箱寿司用,巻き寿司・箱寿司用,巻き寿司・箱寿司用
本枯れ節・昆布だし,1285,1285,5000,名詞,一般,*,*,*,*,本枯れ節・昆布だし,本枯れ節・昆布だし,本枯れ節・昆布だし
焼きそば粉末ソース,1285,1285,5000,名詞,一般,*,*,*,*,焼きそば粉末ソース,焼きそば粉末ソース,焼きそば粉末ソース
蒸し中華めんソテー,1285,1285,5000,名詞,一般,*,*,*,*,蒸し中華めんソテー,蒸し中華めんソテー,蒸し中華めんソテー
繊維状大豆たんぱく,1285,1285,5000,名詞,一般,*,*,*,*,繊維状大豆たんぱく,繊維状大豆たんぱく,繊維状大豆たんぱく
発酵乳・乳酸菌飲料,1285,1285,5000,名詞,一般,*,*,*,*,発酵乳・乳酸菌飲料,発酵乳・乳酸菌飲料,発酵乳・乳酸菌飲料
とうもろこしでん粉,1285,1285,5000,名詞,一般,*,*,*,*,とうもろこしでん粉,とうもろこしでん粉,とうもろこしでん粉
かるかんまんじゅう,1285,1285,5000,名詞,一般,*,*,*,*,かるかんまんじゅう,かるかんまんじゅう,かるかんまんじゅう
ぜんまいのいため煮,1285,1285,5000,名詞,一般,*,*,*,*,ぜんまいのいため煮,ぜんまいのいため煮,ぜんまいのいため煮
ちょうせんはまぐり,1285,1285,5000,名詞,一般,*,*,*,*,ちょうせんはまぐり,ちょうせんはまぐり,ちょうせんはまぐり
ガーリックパウダー,1285,1285,5000,名詞,一般,*,*,*,*,ガーリックパウダー,ガーリックパウダー,ガーリックパウダー
イーストドーナッツ,1285,1285,5000,名詞,一般,*,*,*,*,イーストドーナッツ,イーストドーナッツ,イーストドーナッツ
グリンピース揚げ豆,1285,1285,5000,名詞,一般,*,*,*,*,グリンピース揚げ豆,グリンピース揚げ豆,グリンピース揚げ豆
おおうばゆりでん粉,1285,1285,5000,名詞,一般,*,*,*,*,おおうばゆりでん粉,おおうばゆりでん粉,おおうばゆりでん粉
パッションフルーツ,1285,1285,5000,名詞,一般,*,*,*,*,パッションフルーツ,パッションフルーツ,パッションフルーツ
カステラまんじゅう,1285,1285,5000,名詞,一般,*,*,*,*,カステラまんじゅう,カステラまんじゅう,カステラまんじゅう
スープを残したもの,1285,1285,5000,名詞,一般,*,*,*,*,スープを残したもの,スープを残したもの,スープを残したもの
スタッフドオリーブ,1285,1285,5000,名詞,一般,*,*,*,*,スタッフドオリーブ,スタッフドオリーブ,スタッフドオリーブ
チリペッパーソース,1285,1285,5000,名詞,一般,*,*,*,*,チリペッパーソース,チリペッパーソース,チリペッパーソース
ストレートジュース,1285,1285,5000,名詞,一般,*,*,*,*,ストレートジュース,ストレートジュース,ストレートジュース
ベーキングパウダー,1285,1285,5000,名詞,一般,*,*,*,*,ベーキングパウダー,ベーキングパウダー,ベーキングパウダー
ぎょうじゃにんにく,1285,1285,5000,名詞,一般,*,*,*,*,ぎょうじゃにんにく,ぎょうじゃにんにく,ぎょうじゃにんにく
20%果汁入り飲料,1285,1285,5000,名詞,一般,*,*,*,*,20%果汁入り飲料,20%果汁入り飲料,20%果汁入り飲料
［若どり・主品目］,1285,1285,5000,名詞,一般,*,*,*,*,［若どり・主品目］,［若どり・主品目］,［若どり・主品目］
70%果汁入り飲料,1285,1285,5000,名詞,一般,*,*,*,*,70%果汁入り飲料,70%果汁入り飲料,70%果汁入り飲料
30%果汁入り飲料,1285,1285,5000,名詞,一般,*,*,*,*,30%果汁入り飲料,30%果汁入り飲料,30%果汁入り飲料
50%果汁入り飲料,1285,1285,5000,名詞,一般,*,*,*,*,50%果汁入り飲料,50%果汁入り飲料,50%果汁入り飲料
さいしこみしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,さいしこみしょうゆ,さいしこみしょうゆ,さいしこみしょうゆ
そうめん・ひやむぎ,1285,1285,5000,名詞,一般,*,*,*,*,そうめん・ひやむぎ,そうめん・ひやむぎ,そうめん・ひやむぎ
ショルダーベーコン,1285,1285,5000,名詞,一般,*,*,*,*,ショルダーベーコン,ショルダーベーコン,ショルダーベーコン
ココナッツパウダー,1285,1285,5000,名詞,一般,*,*,*,*,ココナッツパウダー,ココナッツパウダー,ココナッツパウダー
ビール風味炭酸飲料,1285,1285,5000,名詞,一般,*,*,*,*,ビール風味炭酸飲料,ビール風味炭酸飲料,ビール風味炭酸飲料
ファットスプレッド,1285,1285,5000,名詞,一般,*,*,*,*,ファットスプレッド,ファットスプレッド,ファットスプレッド
リオナソーセージ,1285,1285,5000,名詞,一般,*,*,*,*,リオナソーセージ,リオナソーセージ,リオナソーセージ
レアチーズケーキ,1285,1285,5000,名詞,一般,*,*,*,*,レアチーズケーキ,レアチーズケーキ,レアチーズケーキ
メープルシロップ,1285,1285,5000,名詞,一般,*,*,*,*,メープルシロップ,メープルシロップ,メープルシロップ
ミッドオレイック,1285,1285,5000,名詞,一般,*,*,*,*,ミッドオレイック,ミッドオレイック,ミッドオレイック
マカダミアナッツ,1285,1285,5000,名詞,一般,*,*,*,*,マカダミアナッツ,マカダミアナッツ,マカダミアナッツ
うんしゅうみかん,1285,1285,5000,名詞,一般,*,*,*,*,うんしゅうみかん,うんしゅうみかん,うんしゅうみかん
マーボー豆腐の素,1285,1285,5000,名詞,一般,*,*,*,*,マーボー豆腐の素,マーボー豆腐の素,マーボー豆腐の素
塩分無調整タイプ,1285,1285,5000,名詞,一般,*,*,*,*,塩分無調整タイプ,塩分無調整タイプ,塩分無調整タイプ
学校給食用強化品,1285,1285,5000,名詞,一般,*,*,*,*,学校給食用強化品,学校給食用強化品,学校給食用強化品
食塩不使用バター,1285,1285,5000,名詞,一般,*,*,*,*,食塩不使用バター,食塩不使用バター,食塩不使用バター
＜いか・たこ類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜いか・たこ類＞,＜いか・たこ類＞,＜いか・たこ類＞
［ソーセージ類］,1285,1285,5000,名詞,一般,*,*,*,*,［ソーセージ類］,［ソーセージ類］,［ソーセージ類］
［うるち米製品］,1285,1285,5000,名詞,一般,*,*,*,*,［うるち米製品］,［うるち米製品］,［うるち米製品］
＜水産練り製品＞,1285,1285,5000,名詞,一般,*,*,*,*,＜水産練り製品＞,＜水産練り製品＞,＜水産練り製品＞
＜ビスケット類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜ビスケット類＞,＜ビスケット類＞,＜ビスケット類＞
＜えび・かに類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜えび・かに類＞,＜えび・かに類＞,＜えび・かに類＞
＜キャンデー類＞,1285,1285,5000,名詞,一般,*,*,*,*,＜キャンデー類＞,＜キャンデー類＞,＜キャンデー類＞
［乳用肥育牛肉］,1285,1285,5000,名詞,一般,*,*,*,*,［乳用肥育牛肉］,［乳用肥育牛肉］,［乳用肥育牛肉］
［プレスハム類］,1285,1285,5000,名詞,一般,*,*,*,*,［プレスハム類］,［プレスハム類］,［プレスハム類］
レギュラータイプ,1285,1285,5000,名詞,一般,*,*,*,*,レギュラータイプ,レギュラータイプ,レギュラータイプ
レバーソーセージ,1285,1285,5000,名詞,一般,*,*,*,*,レバーソーセージ,レバーソーセージ,レバーソーセージ
冷やし中華のたれ,1285,1285,5000,名詞,一般,*,*,*,*,冷やし中華のたれ,冷やし中華のたれ,冷やし中華のたれ
分離大豆たんぱく,1285,1285,5000,名詞,一般,*,*,*,*,分離大豆たんぱく,分離大豆たんぱく,分離大豆たんぱく
低カロリータイプ,1285,1285,5000,名詞,一般,*,*,*,*,低カロリータイプ,低カロリータイプ,低カロリータイプ
うすくちしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,うすくちしょうゆ,うすくちしょうゆ,うすくちしょうゆ
乳児用液体ミルク,1285,1285,5000,名詞,一般,*,*,*,*,乳児用液体ミルク,乳児用液体ミルク,乳児用液体ミルク
湯通し塩蔵わかめ,1285,1285,5000,名詞,一般,*,*,*,*,湯通し塩蔵わかめ,湯通し塩蔵わかめ,湯通し塩蔵わかめ
いかなごしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,いかなごしょうゆ,いかなごしょうゆ,いかなごしょうゆ
濃縮還元ジュース,1285,1285,5000,名詞,一般,*,*,*,*,濃縮還元ジュース,濃縮還元ジュース,濃縮還元ジュース
濃縮大豆たんぱく,1285,1285,5000,名詞,一般,*,*,*,*,濃縮大豆たんぱく,濃縮大豆たんぱく,濃縮大豆たんぱく
粒状大豆たんぱく,1285,1285,5000,名詞,一般,*,*,*,*,粒状大豆たんぱく,粒状大豆たんぱく,粒状大豆たんぱく
粒入りマスタード,1285,1285,5000,名詞,一般,*,*,*,*,粒入りマスタード,粒入りマスタード,粒入りマスタード
生いもこんにゃく,1285,1285,5000,名詞,一般,*,*,*,*,生いもこんにゃく,生いもこんにゃく,生いもこんにゃく
焼き抜きかまぼこ,1285,1285,5000,名詞,一般,*,*,*,*,焼き抜きかまぼこ,焼き抜きかまぼこ,焼き抜きかまぼこ
塩押しだいこん漬,1285,1285,5000,名詞,一般,*,*,*,*,塩押しだいこん漬,塩押しだいこん漬,塩押しだいこん漬
果粒入りジュース,1285,1285,5000,名詞,一般,*,*,*,*,果粒入りジュース,果粒入りジュース,果粒入りジュース
昆布巻きかまぼこ,1285,1285,5000,名詞,一般,*,*,*,*,昆布巻きかまぼこ,昆布巻きかまぼこ,昆布巻きかまぼこ
果糖ぶどう糖液糖,1285,1285,5000,名詞,一般,*,*,*,*,果糖ぶどう糖液糖,果糖ぶどう糖液糖,果糖ぶどう糖液糖
デミグラスソース,1285,1285,5000,名詞,一般,*,*,*,*,デミグラスソース,デミグラスソース,デミグラスソース
デンマークタイプ,1285,1285,5000,名詞,一般,*,*,*,*,デンマークタイプ,デンマークタイプ,デンマークタイプ
えながおにこんぶ,1285,1285,5000,名詞,一般,*,*,*,*,えながおにこんぶ,えながおにこんぶ,えながおにこんぶ
ブラックタイガー,1285,1285,5000,名詞,一般,*,*,*,*,ブラックタイガー,ブラックタイガー,ブラックタイガー
ケーキドーナッツ,1285,1285,5000,名詞,一般,*,*,*,*,ケーキドーナッツ,ケーキドーナッツ,ケーキドーナッツ
ココナッツミルク,1285,1285,5000,名詞,一般,*,*,*,*,ココナッツミルク,ココナッツミルク,ココナッツミルク
かに風味かまぼこ,1285,1285,5000,名詞,一般,*,*,*,*,かに風味かまぼこ,かに風味かまぼこ,かに風味かまぼこ
コーヒーシュガー,1285,1285,5000,名詞,一般,*,*,*,*,コーヒーシュガー,コーヒーシュガー,コーヒーシュガー
ストレートみそ味,1285,1285,5000,名詞,一般,*,*,*,*,ストレートみそ味,ストレートみそ味,ストレートみそ味
かつお・昆布だし,1285,1285,5000,名詞,一般,*,*,*,*,かつお・昆布だし,かつお・昆布だし,かつお・昆布だし
スポーツドリンク,1285,1285,5000,名詞,一般,*,*,*,*,スポーツドリンク,スポーツドリンク,スポーツドリンク
チーズスプレッド,1285,1285,5000,名詞,一般,*,*,*,*,チーズスプレッド,チーズスプレッド,チーズスプレッド
ソフトビスケット,1285,1285,5000,名詞,一般,*,*,*,*,ソフトビスケット,ソフトビスケット,ソフトビスケット
ソーダクラッカー,1285,1285,5000,名詞,一般,*,*,*,*,ソーダクラッカー,ソーダクラッカー,ソーダクラッカー
チキンハンバーグ,1285,1285,5000,名詞,一般,*,*,*,*,チキンハンバーグ,チキンハンバーグ,チキンハンバーグ
ゼリーキャンデー,1285,1285,5000,名詞,一般,*,*,*,*,ゼリーキャンデー,ゼリーキャンデー,ゼリーキャンデー
かいわれだいこん,1285,1285,5000,名詞,一般,*,*,*,*,かいわれだいこん,かいわれだいこん,かいわれだいこん
スナップえんどう,1285,1285,5000,名詞,一般,*,*,*,*,スナップえんどう,スナップえんどう,スナップえんどう
ホースラディシュ,1285,1285,5000,名詞,一般,*,*,*,*,ホースラディシュ,ホースラディシュ,ホースラディシュ
ホイップクリーム,1285,1285,5000,名詞,一般,*,*,*,*,ホイップクリーム,ホイップクリーム,ホイップクリーム
ピーナッツバター,1285,1285,5000,名詞,一般,*,*,*,*,ピーナッツバター,ピーナッツバター,ピーナッツバター
フライ用冷凍食品,1285,1285,5000,名詞,一般,*,*,*,*,フライ用冷凍食品,フライ用冷凍食品,フライ用冷凍食品
ブラックオリーブ,1285,1285,5000,名詞,一般,*,*,*,*,ブラックオリーブ,ブラックオリーブ,ブラックオリーブ
ビーフジャーキー,1285,1285,5000,名詞,一般,*,*,*,*,ビーフジャーキー,ビーフジャーキー,ビーフジャーキー
バターピーナッツ,1285,1285,5000,名詞,一般,*,*,*,*,バターピーナッツ,バターピーナッツ,バターピーナッツ
ハードビスケット,1285,1285,5000,名詞,一般,*,*,*,*,ハードビスケット,ハードビスケット,ハードビスケット
ノンオイルタイプ,1285,1285,5000,名詞,一般,*,*,*,*,ノンオイルタイプ,ノンオイルタイプ,ノンオイルタイプ
ナチュラルチーズ,1285,1285,5000,名詞,一般,*,*,*,*,ナチュラルチーズ,ナチュラルチーズ,ナチュラルチーズ
ナイルティラピア,1285,1285,5000,名詞,一般,*,*,*,*,ナイルティラピア,ナイルティラピア,ナイルティラピア
ドラゴンフルーツ,1285,1285,5000,名詞,一般,*,*,*,*,ドラゴンフルーツ,ドラゴンフルーツ,ドラゴンフルーツ
お好み焼きソース,1285,1285,5000,名詞,一般,*,*,*,*,お好み焼きソース,お好み焼きソース,お好み焼きソース
トマトピューレー,1285,1285,5000,名詞,一般,*,*,*,*,トマトピューレー,トマトピューレー,トマトピューレー
トマトケチャップ,1285,1285,5000,名詞,一般,*,*,*,*,トマトケチャップ,トマトケチャップ,トマトケチャップ
からふとししゃも,1285,1285,5000,名詞,一般,*,*,*,*,からふとししゃも,からふとししゃも,からふとししゃも
からしめんたいこ,1285,1285,5000,名詞,一般,*,*,*,*,からしめんたいこ,からしめんたいこ,からしめんたいこ
アイスクリーム類,1285,1285,5000,名詞,一般,*,*,*,*,アイスクリーム類,アイスクリーム類,アイスクリーム類
アメリカほどいも,1285,1285,5000,名詞,一般,*,*,*,*,アメリカほどいも,アメリカほどいも,アメリカほどいも
アメリカンタイプ,1285,1285,5000,名詞,一般,*,*,*,*,アメリカンタイプ,アメリカンタイプ,アメリカンタイプ
アーティチョーク,1285,1285,5000,名詞,一般,*,*,*,*,アーティチョーク,アーティチョーク,アーティチョーク
オイスターソース,1285,1285,5000,名詞,一般,*,*,*,*,オイスターソース,オイスターソース,オイスターソース
オニオンパウダー,1285,1285,5000,名詞,一般,*,*,*,*,オニオンパウダー,オニオンパウダー,オニオンパウダー
オレンジピーマン,1285,1285,5000,名詞,一般,*,*,*,*,オレンジピーマン,オレンジピーマン,オレンジピーマン
ウスターソース類,1285,1285,5000,名詞,一般,*,*,*,*,ウスターソース類,ウスターソース類,ウスターソース類
キャッサバでん粉,1285,1285,5000,名詞,一般,*,*,*,*,キャッサバでん粉,キャッサバでん粉,キャッサバでん粉
グリーンオリーブ,1285,1285,5000,名詞,一般,*,*,*,*,グリーンオリーブ,グリーンオリーブ,グリーンオリーブ
クリームスタイル,1285,1285,5000,名詞,一般,*,*,*,*,クリームスタイル,クリームスタイル,クリームスタイル
グレープフルーツ,1285,1285,5000,名詞,一般,*,*,*,*,グレープフルーツ,グレープフルーツ,グレープフルーツ
カスタードプリン,1285,1285,5000,名詞,一般,*,*,*,*,カスタードプリン,カスタードプリン,カスタードプリン
もろこしらくがん,1285,1285,5000,名詞,一般,*,*,*,*,もろこしらくがん,もろこしらくがん,もろこしらくがん
りょくとうもやし,1285,1285,5000,名詞,一般,*,*,*,*,りょくとうもやし,りょくとうもやし,りょくとうもやし
そうめんかぼちゃ,1285,1285,5000,名詞,一般,*,*,*,*,そうめんかぼちゃ,そうめんかぼちゃ,そうめんかぼちゃ
たいせいようさけ,1285,1285,5000,名詞,一般,*,*,*,*,たいせいようさけ,たいせいようさけ,たいせいようさけ
たいせいようさば,1285,1285,5000,名詞,一般,*,*,*,*,たいせいようさば,たいせいようさば,たいせいようさば
べにばないんげん,1285,1285,5000,名詞,一般,*,*,*,*,べにばないんげん,べにばないんげん,べにばないんげん
ぶどう糖果糖液糖,1285,1285,5000,名詞,一般,*,*,*,*,ぶどう糖果糖液糖,ぶどう糖果糖液糖,ぶどう糖果糖液糖
ひじきのいため煮,1285,1285,5000,名詞,一般,*,*,*,*,ひじきのいため煮,ひじきのいため煮,ひじきのいため煮
なぎなたこうじゅ,1285,1285,5000,名詞,一般,*,*,*,*,なぎなたこうじゅ,なぎなたこうじゅ,なぎなたこうじゅ
