あしたば,1285,1285,5000,名詞,一般,*,*,*,*,あしたば,あしたば,あしたば
あじ類,1285,1285,5000,名詞,一般,*,*,*,*,あじ類,あじ類,あじ類
あずき,1285,1285,5000,名詞,一般,*,*,*,*,あずき,あずき,あずき
あなご,1285,1285,5000,名詞,一般,*,*,*,*,あなご,あなご,あなご
あひる,1285,1285,5000,名詞,一般,*,*,*,*,あひる,あひる,あひる
あひる卵,1285,1285,5000,名詞,一般,*,*,*,*,あひる卵,あひる卵,あひる卵
あぶらつのざめ,1285,1285,5000,名詞,一般,*,*,*,*,あぶらつのざめ,あぶらつのざめ,あぶらつのざめ
あまえび,1285,1285,5000,名詞,一般,*,*,*,*,あまえび,あまえび,あまえび
あまご,1285,1285,5000,名詞,一般,*,*,*,*,あまご,あまご,あまご
あまだい,1285,1285,5000,名詞,一般,*,*,*,*,あまだい,あまだい,あまだい
あまに,1285,1285,5000,名詞,一般,*,*,*,*,あまに,あまに,あまに
あまに油,1285,1285,5000,名詞,一般,*,*,*,*,あまに油,あまに油,あまに油
あまのり,1285,1285,5000,名詞,一般,*,*,*,*,あまのり,あまのり,あまのり
あみ,1285,1285,5000,名詞,一般,*,*,*,*,あみ,あみ,あみ
あめ煮,1285,1285,5000,名詞,一般,*,*,*,*,あめ煮,あめ煮,あめ煮
あめ玉,1285,1285,5000,名詞,一般,*,*,*,*,あめ玉,あめ玉,あめ玉
あめ色たまねぎ,1285,1285,5000,名詞,一般,*,*,*,*,あめ色たまねぎ,あめ色たまねぎ,あめ色たまねぎ
あゆ,1285,1285,5000,名詞,一般,*,*,*,*,あゆ,あゆ,あゆ
あらげきくらげ,1285,1285,5000,名詞,一般,*,*,*,*,あらげきくらげ,あらげきくらげ,あらげきくらげ
あらめ,1285,1285,5000,名詞,一般,*,*,*,*,あらめ,あらめ,あらめ
あられ,1285,1285,5000,名詞,一般,*,*,*,*,あられ,あられ,あられ
あわ,1285,1285,5000,名詞,一般,*,*,*,*,あわ,あわ,あわ
あわび,1285,1285,5000,名詞,一般,*,*,*,*,あわび,あわび,あわび
あわもち,1285,1285,5000,名詞,一般,*,*,*,*,あわもち,あわもち,あわもち
あん,1285,1285,5000,名詞,一般,*,*,*,*,あん,あん,あん
あんこう,1285,1285,5000,名詞,一般,*,*,*,*,あんこう,あんこう,あんこう
あんず,1285,1285,5000,名詞,一般,*,*,*,*,あんず,あんず,あんず
あんなし,1285,1285,5000,名詞,一般,*,*,*,*,あんなし,あんなし,あんなし
あんまん,1285,1285,5000,名詞,一般,*,*,*,*,あんまん,あんまん,あんまん
あんパン,1285,1285,5000,名詞,一般,*,*,*,*,あんパン,あんパン,あんパン
あん入り,1285,1285,5000,名詞,一般,*,*,*,*,あん入り,あん入り,あん入り
いいだこ,1285,1285,5000,名詞,一般,*,*,*,*,いいだこ,いいだこ,いいだこ
いかあられ,1285,1285,5000,名詞,一般,*,*,*,*,いかあられ,いかあられ,いかあられ
いかなご,1285,1285,5000,名詞,一般,*,*,*,*,いかなご,いかなご,いかなご
いかなごしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,いかなごしょうゆ,いかなごしょうゆ,いかなごしょうゆ
いかフライ,1285,1285,5000,名詞,一般,*,*,*,*,いかフライ,いかフライ,いかフライ
いか類,1285,1285,5000,名詞,一般,*,*,*,*,いか類,いか類,いか類
いがい,1285,1285,5000,名詞,一般,*,*,*,*,いがい,いがい,いがい
いさき,1285,1285,5000,名詞,一般,*,*,*,*,いさき,いさき,いさき
いしだい,1285,1285,5000,名詞,一般,*,*,*,*,いしだい,いしだい,いしだい
いしり,1285,1285,5000,名詞,一般,*,*,*,*,いしり,いしり,いしり
いしる,1285,1285,5000,名詞,一般,*,*,*,*,いしる,いしる,いしる
いせえび,1285,1285,5000,名詞,一般,*,*,*,*,いせえび,いせえび,いせえび
いたやがい,1285,1285,5000,名詞,一般,*,*,*,*,いたやがい,いたやがい,いたやがい
いちご,1285,1285,5000,名詞,一般,*,*,*,*,いちご,いちご,いちご
いちじく,1285,1285,5000,名詞,一般,*,*,*,*,いちじく,いちじく,いちじく
いちょういも,1285,1285,5000,名詞,一般,*,*,*,*,いちょういも,いちょういも,いちょういも
いとよりだい,1285,1285,5000,名詞,一般,*,*,*,*,いとよりだい,いとよりだい,いとよりだい
いなご,1285,1285,5000,名詞,一般,*,*,*,*,いなご,いなご,いなご
いのしし,1285,1285,5000,名詞,一般,*,*,*,*,いのしし,いのしし,いのしし
いのぶた,1285,1285,5000,名詞,一般,*,*,*,*,いのぶた,いのぶた,いのぶた
いぶりがっこ,1285,1285,5000,名詞,一般,*,*,*,*,いぶりがっこ,いぶりがっこ,いぶりがっこ
いぼだい,1285,1285,5000,名詞,一般,*,*,*,*,いぼだい,いぼだい,いぼだい
いよかん,1285,1285,5000,名詞,一般,*,*,*,*,いよかん,いよかん,いよかん
いり,1285,1285,5000,名詞,一般,*,*,*,*,いり,いり,いり
いり大豆,1285,1285,5000,名詞,一般,*,*,*,*,いり大豆,いり大豆,いり大豆
いわし類,1285,1285,5000,名詞,一般,*,*,*,*,いわし類,いわし類,いわし類
いわな,1285,1285,5000,名詞,一般,*,*,*,*,いわな,いわな,いわな
いわのり,1285,1285,5000,名詞,一般,*,*,*,*,いわのり,いわのり,いわのり
いんげんのごま和え,1285,1285,5000,名詞,一般,*,*,*,*,いんげんのごま和え,いんげんのごま和え,いんげんのごま和え
いんげんまめ,1285,1285,5000,名詞,一般,*,*,*,*,いんげんまめ,いんげんまめ,いんげんまめ
ういろう,1285,1285,5000,名詞,一般,*,*,*,*,ういろう,ういろう,ういろう
うぐい,1285,1285,5000,名詞,一般,*,*,*,*,うぐい,うぐい,うぐい
うぐいすもち,1285,1285,5000,名詞,一般,*,*,*,*,うぐいすもち,うぐいすもち,うぐいすもち
うぐいす豆,1285,1285,5000,名詞,一般,*,*,*,*,うぐいす豆,うぐいす豆,うぐいす豆
うこっけい卵,1285,1285,5000,名詞,一般,*,*,*,*,うこっけい卵,うこっけい卵,うこっけい卵
うさぎ,1285,1285,5000,名詞,一般,*,*,*,*,うさぎ,うさぎ,うさぎ
うし,1285,1285,5000,名詞,一般,*,*,*,*,うし,うし,うし
うすくちしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,うすくちしょうゆ,うすくちしょうゆ,うすくちしょうゆ
うすひらたけ,1285,1285,5000,名詞,一般,*,*,*,*,うすひらたけ,うすひらたけ,うすひらたけ
うずら,1285,1285,5000,名詞,一般,*,*,*,*,うずら,うずら,うずら
うずら卵,1285,1285,5000,名詞,一般,*,*,*,*,うずら卵,うずら卵,うずら卵
うずら豆,1285,1285,5000,名詞,一般,*,*,*,*,うずら豆,うずら豆,うずら豆
うどん,1285,1285,5000,名詞,一般,*,*,*,*,うどん,うどん,うどん
うど類,1285,1285,5000,名詞,一般,*,*,*,*,うど類,うど類,うど類
うなぎ,1285,1285,5000,名詞,一般,*,*,*,*,うなぎ,うなぎ,うなぎ
うに,1285,1285,5000,名詞,一般,*,*,*,*,うに,うに,うに
うねす,1285,1285,5000,名詞,一般,*,*,*,*,うねす,うねす,うねす
うまづらはぎ,1285,1285,5000,名詞,一般,*,*,*,*,うまづらはぎ,うまづらはぎ,うまづらはぎ
うみぶどう,1285,1285,5000,名詞,一般,*,*,*,*,うみぶどう,うみぶどう,うみぶどう
うめ,1285,1285,5000,名詞,一般,*,*,*,*,うめ,うめ,うめ
うるい,1285,1285,5000,名詞,一般,*,*,*,*,うるい,うるい,うるい
うるか,1285,1285,5000,名詞,一般,*,*,*,*,うるか,うるか,うるか
うるち米,1285,1285,5000,名詞,一般,*,*,*,*,うるち米,うるち米,うるち米
うるめいわし,1285,1285,5000,名詞,一般,*,*,*,*,うるめいわし,うるめいわし,うるめいわし
うんしゅうみかん,1285,1285,5000,名詞,一般,*,*,*,*,うんしゅうみかん,うんしゅうみかん,うんしゅうみかん
えい,1285,1285,5000,名詞,一般,*,*,*,*,えい,えい,えい
えごのり,1285,1285,5000,名詞,一般,*,*,*,*,えごのり,えごのり,えごのり
えごま,1285,1285,5000,名詞,一般,*,*,*,*,えごま,えごま,えごま
えごま油,1285,1285,5000,名詞,一般,*,*,*,*,えごま油,えごま油,えごま油
えそ,1285,1285,5000,名詞,一般,*,*,*,*,えそ,えそ,えそ
えぞしか,1285,1285,5000,名詞,一般,*,*,*,*,えぞしか,えぞしか,えぞしか
えだまめ,1285,1285,5000,名詞,一般,*,*,*,*,えだまめ,えだまめ,えだまめ
えながおにこんぶ,1285,1285,5000,名詞,一般,*,*,*,*,えながおにこんぶ,えながおにこんぶ,えながおにこんぶ
えのきたけ,1285,1285,5000,名詞,一般,*,*,*,*,えのきたけ,えのきたけ,えのきたけ
えびグラタン,1285,1285,5000,名詞,一般,*,*,*,*,えびグラタン,えびグラタン,えびグラタン
えびピラフ,1285,1285,5000,名詞,一般,*,*,*,*,えびピラフ,えびピラフ,えびピラフ
えびフライ,1285,1285,5000,名詞,一般,*,*,*,*,えびフライ,えびフライ,えびフライ
えび類,1285,1285,5000,名詞,一般,*,*,*,*,えび類,えび類,えび類
えんどう,1285,1285,5000,名詞,一般,*,*,*,*,えんどう,えんどう,えんどう
えんどう類,1285,1285,5000,名詞,一般,*,*,*,*,えんどう類,えんどう類,えんどう類
えんばく,1285,1285,5000,名詞,一般,*,*,*,*,えんばく,えんばく,えんばく
おいかわ,1285,1285,5000,名詞,一般,*,*,*,*,おいかわ,おいかわ,おいかわ
おおうばゆりでん粉,1285,1285,5000,名詞,一般,*,*,*,*,おおうばゆりでん粉,おおうばゆりでん粉,おおうばゆりでん粉
おおさかしろな,1285,1285,5000,名詞,一般,*,*,*,*,おおさかしろな,おおさかしろな,おおさかしろな
おおさが,1285,1285,5000,名詞,一般,*,*,*,*,おおさが,おおさが,おおさが
おおむぎ,1285,1285,5000,名詞,一般,*,*,*,*,おおむぎ,おおむぎ,おおむぎ
おかひじき,1285,1285,5000,名詞,一般,*,*,*,*,おかひじき,おかひじき,おかひじき
おから,1285,1285,5000,名詞,一般,*,*,*,*,おから,おから,おから
おきあみ,1285,1285,5000,名詞,一般,*,*,*,*,おきあみ,おきあみ,おきあみ
おきうと,1285,1285,5000,名詞,一般,*,*,*,*,おきうと,おきうと,おきうと
おきなわもずく,1285,1285,5000,名詞,一般,*,*,*,*,おきなわもずく,おきなわもずく,おきなわもずく
おこし,1285,1285,5000,名詞,一般,*,*,*,*,おこし,おこし,おこし
おこぜ,1285,1285,5000,名詞,一般,*,*,*,*,おこぜ,おこぜ,おこぜ
おごのり,1285,1285,5000,名詞,一般,*,*,*,*,おごのり,おごのり,おごのり
おたふく豆,1285,1285,5000,名詞,一般,*,*,*,*,おたふく豆,おたふく豆,おたふく豆
おにぎり,1285,1285,5000,名詞,一般,*,*,*,*,おにぎり,おにぎり,おにぎり
おのろけ豆,1285,1285,5000,名詞,一般,*,*,*,*,おのろけ豆,おのろけ豆,おのろけ豆
おひょう,1285,1285,5000,名詞,一般,*,*,*,*,おひょう,おひょう,おひょう
おろし,1285,1285,5000,名詞,一般,*,*,*,*,おろし,おろし,おろし
おろし水洗い,1285,1285,5000,名詞,一般,*,*,*,*,おろし水洗い,おろし水洗い,おろし水洗い
おろし汁,1285,1285,5000,名詞,一般,*,*,*,*,おろし汁,おろし汁,おろし汁
お好み焼きソース,1285,1285,5000,名詞,一般,*,*,*,*,お好み焼きソース,お好み焼きソース,お好み焼きソース
お好み焼き用,1285,1285,5000,名詞,一般,*,*,*,*,お好み焼き用,お好み焼き用,お好み焼き用
お茶漬けの素,1285,1285,5000,名詞,一般,*,*,*,*,お茶漬けの素,お茶漬けの素,お茶漬けの素
かいわれだいこん,1285,1285,5000,名詞,一般,*,*,*,*,かいわれだいこん,かいわれだいこん,かいわれだいこん
かえる,1285,1285,5000,名詞,一般,*,*,*,*,かえる,かえる,かえる
かき,1285,1285,5000,名詞,一般,*,*,*,*,かき,かき,かき
かさご,1285,1285,5000,名詞,一般,*,*,*,*,かさご,かさご,かさご
かしわもち,1285,1285,5000,名詞,一般,*,*,*,*,かしわもち,かしわもち,かしわもち
かじか,1285,1285,5000,名詞,一般,*,*,*,*,かじか,かじか,かじか
かじき類,1285,1285,5000,名詞,一般,*,*,*,*,かじき類,かじき類,かじき類
かずのこ,1285,1285,5000,名詞,一般,*,*,*,*,かずのこ,かずのこ,かずのこ
かた,1285,1285,5000,名詞,一般,*,*,*,*,かた,かた,かた
かたくちいわし,1285,1285,5000,名詞,一般,*,*,*,*,かたくちいわし,かたくちいわし,かたくちいわし
かたロース,1285,1285,5000,名詞,一般,*,*,*,*,かたロース,かたロース,かたロース
かつお,1285,1285,5000,名詞,一般,*,*,*,*,かつお,かつお,かつお
かつおだし,1285,1285,5000,名詞,一般,*,*,*,*,かつおだし,かつおだし,かつおだし
かつお・昆布だし,1285,1285,5000,名詞,一般,*,*,*,*,かつお・昆布だし,かつお・昆布だし,かつお・昆布だし
かつお節,1285,1285,5000,名詞,一般,*,*,*,*,かつお節,かつお節,かつお節
かつお類,1285,1285,5000,名詞,一般,*,*,*,*,かつお類,かつお類,かつお類
かに類,1285,1285,5000,名詞,一般,*,*,*,*,かに類,かに類,かに類
かに風味かまぼこ,1285,1285,5000,名詞,一般,*,*,*,*,かに風味かまぼこ,かに風味かまぼこ,かに風味かまぼこ
かのこ,1285,1285,5000,名詞,一般,*,*,*,*,かのこ,かのこ,かのこ
かば焼,1285,1285,5000,名詞,一般,*,*,*,*,かば焼,かば焼,かば焼
かぶ,1285,1285,5000,名詞,一般,*,*,*,*,かぶ,かぶ,かぶ
かぼす,1285,1285,5000,名詞,一般,*,*,*,*,かぼす,かぼす,かぼす
かぼちゃ,1285,1285,5000,名詞,一般,*,*,*,*,かぼちゃ,かぼちゃ,かぼちゃ
かぼちゃのクリームスープ,1285,1285,5000,名詞,一般,*,*,*,*,かぼちゃのクリームスープ,かぼちゃのクリームスープ,かぼちゃのクリームスープ
かぼちゃ類,1285,1285,5000,名詞,一般,*,*,*,*,かぼちゃ類,かぼちゃ類,かぼちゃ類
かまいり茶,1285,1285,5000,名詞,一般,*,*,*,*,かまいり茶,かまいり茶,かまいり茶
かます,1285,1285,5000,名詞,一般,*,*,*,*,かます,かます,かます
かも,1285,1285,5000,名詞,一般,*,*,*,*,かも,かも,かも
かや,1285,1285,5000,名詞,一般,*,*,*,*,かや,かや,かや
かやきせんべい,1285,1285,5000,名詞,一般,*,*,*,*,かやきせんべい,かやきせんべい,かやきせんべい
からし,1285,1285,5000,名詞,一般,*,*,*,*,からし,からし,からし
からしな,1285,1285,5000,名詞,一般,*,*,*,*,からしな,からしな,からしな
からしめんたいこ,1285,1285,5000,名詞,一般,*,*,*,*,からしめんたいこ,からしめんたいこ,からしめんたいこ
からし漬,1285,1285,5000,名詞,一般,*,*,*,*,からし漬,からし漬,からし漬
からし粉入り,1285,1285,5000,名詞,一般,*,*,*,*,からし粉入り,からし粉入り,からし粉入り
からすみ,1285,1285,5000,名詞,一般,*,*,*,*,からすみ,からすみ,からすみ
からふとししゃも,1285,1285,5000,名詞,一般,*,*,*,*,からふとししゃも,からふとししゃも,からふとししゃも
からふとます,1285,1285,5000,名詞,一般,*,*,*,*,からふとます,からふとます,からふとます
から揚げ,1285,1285,5000,名詞,一般,*,*,*,*,から揚げ,から揚げ,から揚げ
から揚げ用,1285,1285,5000,名詞,一般,*,*,*,*,から揚げ用,から揚げ用,から揚げ用
かりん,1285,1285,5000,名詞,一般,*,*,*,*,かりん,かりん,かりん
かりんとう,1285,1285,5000,名詞,一般,*,*,*,*,かりんとう,かりんとう,かりんとう
かるかん,1285,1285,5000,名詞,一般,*,*,*,*,かるかん,かるかん,かるかん
かるかんまんじゅう,1285,1285,5000,名詞,一般,*,*,*,*,かるかんまんじゅう,かるかんまんじゅう,かるかんまんじゅう
かれい類,1285,1285,5000,名詞,一般,*,*,*,*,かれい類,かれい類,かれい類
かわちばんかん,1285,1285,5000,名詞,一般,*,*,*,*,かわちばんかん,かわちばんかん,かわちばんかん
かわのり,1285,1285,5000,名詞,一般,*,*,*,*,かわのり,かわのり,かわのり
かわはぎ,1285,1285,5000,名詞,一般,*,*,*,*,かわはぎ,かわはぎ,かわはぎ
かわらせんべい,1285,1285,5000,名詞,一般,*,*,*,*,かわらせんべい,かわらせんべい,かわらせんべい
かわり玉,1285,1285,5000,名詞,一般,*,*,*,*,かわり玉,かわり玉,かわり玉
かんきつ類,1285,1285,5000,名詞,一般,*,*,*,*,かんきつ類,かんきつ類,かんきつ類
かんぱち,1285,1285,5000,名詞,一般,*,*,*,*,かんぱち,かんぱち,かんぱち
かんぴょう,1285,1285,5000,名詞,一般,*,*,*,*,かんぴょう,かんぴょう,かんぴょう
がごめこんぶ,1285,1285,5000,名詞,一般,*,*,*,*,がごめこんぶ,がごめこんぶ,がごめこんぶ
がざみ,1285,1285,5000,名詞,一般,*,*,*,*,がざみ,がざみ,がざみ
がちょう,1285,1285,5000,名詞,一般,*,*,*,*,がちょう,がちょう,がちょう
がんもどき,1285,1285,5000,名詞,一般,*,*,*,*,がんもどき,がんもどき,がんもどき
がん漬,1285,1285,5000,名詞,一般,*,*,*,*,がん漬,がん漬,がん漬
きく,1285,1285,5000,名詞,一般,*,*,*,*,きく,きく,きく
きくいも,1285,1285,5000,名詞,一般,*,*,*,*,きくいも,きくいも,きくいも
きくらげ,1285,1285,5000,名詞,一般,*,*,*,*,きくらげ,きくらげ,きくらげ
きくらげ類,1285,1285,5000,名詞,一般,*,*,*,*,きくらげ類,きくらげ類,きくらげ類
きじ,1285,1285,5000,名詞,一般,*,*,*,*,きじ,きじ,きじ
きす,1285,1285,5000,名詞,一般,*,*,*,*,きす,きす,きす
きだい,1285,1285,5000,名詞,一般,*,*,*,*,きだい,きだい,きだい
きちじ,1285,1285,5000,名詞,一般,*,*,*,*,きちじ,きちじ,きちじ
きな粉,1285,1285,5000,名詞,一般,*,*,*,*,きな粉,きな粉,きな粉
きな粉砂糖入り,1285,1285,5000,名詞,一般,*,*,*,*,きな粉砂糖入り,きな粉砂糖入り,きな粉砂糖入り
きはだ,1285,1285,5000,名詞,一般,*,*,*,*,きはだ,きはだ,きはだ
きび,1285,1285,5000,名詞,一般,*,*,*,*,きび,きび,きび
きびなご,1285,1285,5000,名詞,一般,*,*,*,*,きびなご,きびなご,きびなご
きび団子,1285,1285,5000,名詞,一般,*,*,*,*,きび団子,きび団子,きび団子
きも,1285,1285,5000,名詞,一般,*,*,*,*,きも,きも,きも
きゅうり,1285,1285,5000,名詞,一般,*,*,*,*,きゅうり,きゅうり,きゅうり
きよみ,1285,1285,5000,名詞,一般,*,*,*,*,きよみ,きよみ,きよみ
きりざんしょ,1285,1285,5000,名詞,一般,*,*,*,*,きりざんしょ,きりざんしょ,きりざんしょ
きりたんぽ,1285,1285,5000,名詞,一般,*,*,*,*,きりたんぽ,きりたんぽ,きりたんぽ
きんかん,1285,1285,5000,名詞,一般,*,*,*,*,きんかん,きんかん,きんかん
きんぎょく糖,1285,1285,5000,名詞,一般,*,*,*,*,きんぎょく糖,きんぎょく糖,きんぎょく糖
きんつば,1285,1285,5000,名詞,一般,*,*,*,*,きんつば,きんつば,きんつば
きんとき,1285,1285,5000,名詞,一般,*,*,*,*,きんとき,きんとき,きんとき
きんぴらごぼう,1285,1285,5000,名詞,一般,*,*,*,*,きんぴらごぼう,きんぴらごぼう,きんぴらごぼう
きんめだい,1285,1285,5000,名詞,一般,*,*,*,*,きんめだい,きんめだい,きんめだい
ぎゅうひ,1285,1285,5000,名詞,一般,*,*,*,*,ぎゅうひ,ぎゅうひ,ぎゅうひ
ぎょうざ,1285,1285,5000,名詞,一般,*,*,*,*,ぎょうざ,ぎょうざ,ぎょうざ
ぎょうざの皮,1285,1285,5000,名詞,一般,*,*,*,*,ぎょうざの皮,ぎょうざの皮,ぎょうざの皮
ぎょうじゃにんにく,1285,1285,5000,名詞,一般,*,*,*,*,ぎょうじゃにんにく,ぎょうじゃにんにく,ぎょうじゃにんにく
ぎんざけ,1285,1285,5000,名詞,一般,*,*,*,*,ぎんざけ,ぎんざけ,ぎんざけ
ぎんだら,1285,1285,5000,名詞,一般,*,*,*,*,ぎんだら,ぎんだら,ぎんだら
ぎんなん,1285,1285,5000,名詞,一般,*,*,*,*,ぎんなん,ぎんなん,ぎんなん
くきわかめ,1285,1285,5000,名詞,一般,*,*,*,*,くきわかめ,くきわかめ,くきわかめ
くこ,1285,1285,5000,名詞,一般,*,*,*,*,くこ,くこ,くこ
くさや,1285,1285,5000,名詞,一般,*,*,*,*,くさや,くさや,くさや
くし団子,1285,1285,5000,名詞,一般,*,*,*,*,くし団子,くし団子,くし団子
くじら,1285,1285,5000,名詞,一般,*,*,*,*,くじら,くじら,くじら
くずきり,1285,1285,5000,名詞,一般,*,*,*,*,くずきり,くずきり,くずきり
くずでん粉,1285,1285,5000,名詞,一般,*,*,*,*,くずでん粉,くずでん粉,くずでん粉
くずでん粉製品,1285,1285,5000,名詞,一般,*,*,*,*,くずでん粉製品,くずでん粉製品,くずでん粉製品
くずまんじゅう,1285,1285,5000,名詞,一般,*,*,*,*,くずまんじゅう,くずまんじゅう,くずまんじゅう
くずもち,1285,1285,5000,名詞,一般,*,*,*,*,くずもち,くずもち,くずもち
くらげ,1285,1285,5000,名詞,一般,*,*,*,*,くらげ,くらげ,くらげ
くりまんじゅう,1285,1285,5000,名詞,一般,*,*,*,*,くりまんじゅう,くりまんじゅう,くりまんじゅう
くり類,1285,1285,5000,名詞,一般,*,*,*,*,くり類,くり類,くり類
くるまえび,1285,1285,5000,名詞,一般,*,*,*,*,くるまえび,くるまえび,くるまえび
くるみ,1285,1285,5000,名詞,一般,*,*,*,*,くるみ,くるみ,くるみ
くるみパン,1285,1285,5000,名詞,一般,*,*,*,*,くるみパン,くるみパン,くるみパン
くろあわび,1285,1285,5000,名詞,一般,*,*,*,*,くろあわび,くろあわび,くろあわび
くろあわびたけ,1285,1285,5000,名詞,一般,*,*,*,*,くろあわびたけ,くろあわびたけ,くろあわびたけ
くろかじき,1285,1285,5000,名詞,一般,*,*,*,*,くろかじき,くろかじき,くろかじき
くろだい,1285,1285,5000,名詞,一般,*,*,*,*,くろだい,くろだい,くろだい
くろまぐろ,1285,1285,5000,名詞,一般,*,*,*,*,くろまぐろ,くろまぐろ,くろまぐろ
くわい,1285,1285,5000,名詞,一般,*,*,*,*,くわい,くわい,くわい
くん製,1285,1285,5000,名詞,一般,*,*,*,*,くん製,くん製,くん製
くん製油漬缶詰,1285,1285,5000,名詞,一般,*,*,*,*,くん製油漬缶詰,くん製油漬缶詰,くん製油漬缶詰
ぐち,1285,1285,5000,名詞,一般,*,*,*,*,ぐち,ぐち,ぐち
ぐみ,1285,1285,5000,名詞,一般,*,*,*,*,ぐみ,ぐみ,ぐみ
けし,1285,1285,5000,名詞,一般,*,*,*,*,けし,けし,けし
けんさきいか,1285,1285,5000,名詞,一般,*,*,*,*,けんさきいか,けんさきいか,けんさきいか
げっぺい,1285,1285,5000,名詞,一般,*,*,*,*,げっぺい,げっぺい,げっぺい
こい,1285,1285,5000,名詞,一般,*,*,*,*,こい,こい,こい
こいくちしょうゆ,1285,1285,5000,名詞,一般,*,*,*,*,こいくちしょうゆ,こいくちしょうゆ,こいくちしょうゆ
こういか,1285,1285,5000,名詞,一般,*,*,*,*,こういか,こういか,こういか
こうじ漬,1285,1285,5000,名詞,一般,*,*,*,*,こうじ漬,こうじ漬,こうじ漬
こごみ,1285,1285,5000,名詞,一般,*,*,*,*,こごみ,こごみ,こごみ
こしあん,1285,1285,5000,名詞,一般,*,*,*,*,こしあん,こしあん,こしあん
こしあん・つぶしあん混合,1285,1285,5000,名詞,一般,*,*,*,*,こしあん・つぶしあん混合,こしあん・つぶしあん混合,こしあん・つぶしあん混合
こしあん入り,1285,1285,5000,名詞,一般,*,*,*,*,こしあん入り,こしあん入り,こしあん入り
こしょう,1285,1285,5000,名詞,一般,*,*,*,*,こしょう,こしょう,こしょう
こし生あん,1285,1285,5000,名詞,一般,*,*,*,*,こし生あん,こし生あん,こし生あん
こし練りあん,1285,1285,5000,名詞,一般,*,*,*,*,こし練りあん,こし練りあん,こし練りあん
こち類,1285,1285,5000,名詞,一般,*,*,*,*,こち類,こち類,こち類
こねぎ,1285,1285,5000,名詞,一般,*,*,*,*,こねぎ,こねぎ,こねぎ
このしろ,1285,1285,5000,名詞,一般,*,*,*,*,このしろ,このしろ,このしろ
このわた,1285,1285,5000,名詞,一般,*,*,*,*,このわた,このわた,このわた
こまつな,1285,1285,5000,名詞,一般,*,*,*,*,こまつな,こまつな,こまつな
こむぎ,1285,1285,5000,名詞,一般,*,*,*,*,こむぎ,こむぎ,こむぎ
こめ,1285,1285,5000,名詞,一般,*,*,*,*,こめ,こめ,こめ
こんにゃく,1285,1285,5000,名詞,一般,*,*,*,*,こんにゃく,こんにゃく,こんにゃく
こんにゃくゼリー,1285,1285,5000,名詞,一般,*,*,*,*,こんにゃくゼリー,こんにゃくゼリー,こんにゃくゼリー
こんぶ類,1285,1285,5000,名詞,一般,*,*,*,*,こんぶ類,こんぶ類,こんぶ類
ごかぼう,1285,1285,5000,名詞,一般,*,*,*,*,ごかぼう,ごかぼう,ごかぼう
ごぼう,1285,1285,5000,名詞,一般,*,*,*,*,ごぼう,ごぼう,ごぼう
ごま,1285,1285,5000,名詞,一般,*,*,*,*,ごま,ごま,ごま
ごまさば,1285,1285,5000,名詞,一般,*,*,*,*,ごまさば,ごまさば,ごまさば
ごまだれ,1285,1285,5000,名詞,一般,*,*,*,*,ごまだれ,ごまだれ,ごまだれ
